galaxy,radius,mu,kill,error
NGC3741,1.54,19.210,1,0.005
NGC3741,1.69,19.239,1,0.005
NGC3741,1.86,19.267,1,0.005
NGC3741,2.05,19.290,1,0.005
NGC3741,2.25,19.319,1,0.006
NGC3741,2.48,19.364,1,0.006
NGC3741,2.73,19.484,1,0.007
NGC3741,3.00,19.559,1,0.010
NGC3741,3.30,19.616,1,0.015
NGC3741,3.63,19.697,1,0.020
NGC3741,3.99,19.745,1,0.020
NGC3741,4.39,19.768,1,0.022
NGC3741,4.83,19.775,1,0.024
NGC3741,5.31,19.812,1,0.024
NGC3741,5.85,19.919,1,0.023
NGC3741,6.43,20.026,1,0.021
NGC3741,7.07,20.150,1,0.020
NGC3741,7.78,20.211,1,0.017
NGC3741,8.56,20.254,1,0.020
NGC3741,9.42,20.271,1,0.020
NGC3741,10.36,20.247,1,0.022
NGC3741,11.39,20.257,1,0.023
NGC3741,12.53,20.364,1,0.025
NGC3741,13.78,20.507,1,0.025
NGC3741,15.16,20.642,1,0.027
NGC3741,16.68,20.795,1,0.029
NGC3741,18.35,21.035,1,0.025
NGC3741,20.18,21.181,1,0.029
NGC3741,22.20,21.337,1,0.035
NGC3741,24.42,21.390,1,0.038
NGC3741,26.86,21.552,1,0.039
NGC3741,29.55,21.926,1,0.054
NGC3741,32.50,22.167,1,0.064
NGC3741,35.75,22.364,1,0.072
NGC3741,39.33,22.871,1,0.109
NGC3741,43.26,23.260,1,0.149
NGC3741,47.59,23.510,1,0.188
NGC3741,52.35,23.656,1,0.207
NGC3741,57.58,24.113,1,0.297
NGC3741,63.34,24.509,1,0.407
NGC3741,69.68,25.185,1,0.673
NGC3741,76.64,24.935,0,0.565
NGC3741,84.31,25.454,0,0.789
NGC3741,92.74,26.559,0,1.497
NGC3741,102.01,28.004,0,2.728
NGC3741,112.21,27.511,0,2.280
UGC03546,0.65,12.513,1,0.002
UGC03546,0.72,12.542,1,0.002
UGC03546,0.79,12.571,1,0.002
UGC03546,0.87,12.608,1,0.002
UGC03546,0.96,12.659,1,0.003
UGC03546,1.05,12.704,1,0.005
UGC03546,1.16,12.755,1,0.007
UGC03546,1.27,12.817,1,0.009
UGC03546,1.40,12.881,1,0.010
UGC03546,1.54,12.946,1,0.012
UGC03546,1.69,13.031,1,0.013
UGC03546,1.86,13.147,1,0.013
UGC03546,2.05,13.299,1,0.012
UGC03546,2.25,13.490,1,0.011
UGC03546,2.48,13.695,1,0.012
UGC03546,2.73,13.937,1,0.015
UGC03546,3.00,14.158,1,0.015
UGC03546,3.30,14.381,1,0.016
UGC03546,3.63,14.632,1,0.014
UGC03546,3.99,14.887,1,0.011
UGC03546,4.39,15.116,1,0.009
UGC03546,4.83,15.358,1,0.007
UGC03546,5.31,15.556,1,0.007
UGC03546,5.85,15.737,1,0.006
UGC03546,6.43,15.908,1,0.005
UGC03546,7.07,16.047,1,0.004
UGC03546,7.78,16.178,1,0.005
UGC03546,8.56,16.303,1,0.005
UGC03546,9.42,16.414,1,0.006
UGC03546,10.36,16.507,1,0.007
UGC03546,11.39,16.568,1,0.009
UGC03546,12.53,16.671,1,0.011
UGC03546,13.78,16.752,1,0.011
UGC03546,15.16,16.859,1,0.013
UGC03546,16.68,16.978,1,0.011
UGC03546,18.35,17.167,1,0.008
UGC03546,20.18,17.368,1,0.008
UGC03546,22.20,17.595,1,0.006
UGC03546,24.42,17.868,1,0.005
UGC03546,26.86,18.175,1,0.005
UGC03546,29.55,18.466,1,0.007
UGC03546,32.50,18.729,1,0.009
UGC03546,35.75,18.887,1,0.010
UGC03546,39.33,19.019,1,0.011
UGC03546,43.26,19.142,1,0.013
UGC03546,47.59,19.286,1,0.017
UGC03546,52.35,19.469,1,0.020
UGC03546,57.58,19.592,1,0.023
UGC03546,63.34,19.743,1,0.023
UGC03546,69.68,20.060,1,0.028
UGC03546,76.64,20.515,1,0.040
UGC03546,84.31,20.770,1,0.049
UGC03546,92.74,21.035,1,0.061
UGC03546,102.01,21.337,1,0.079
UGC03546,112.21,21.908,1,0.129
UGC03546,123.43,22.679,1,0.248
UGC03546,135.78,23.731,1,0.557
UGC03546,149.36,25.278,1,1.442
